Date,CHDRAUIB.MX,LACOMERUBC.MX,SORIANAB.MX,WALMEX.MX
2023-08-07,1.146711645358674,1.1004214395454923,0.8684546930442667,0.9991555921319409
2023-08-08,1.1500844039712197,1.0804726794666328,0.8684546930442667,0.9919873134637323
2023-08-09,1.1470730812765821,1.0702286319894168,0.8684546930442667,0.9984240517852051
2023-08-10,1.1447844466212094,1.062141302422242,0.8681354343290582,1.0013497594333691
2023-08-11,1.1556252267015596,1.076428911084337,0.8681354343290582,0.9937428288003864
2023-08-14,1.1511684360301169,1.0688807091953183,0.8681354343290582,1.0069088535212096
2023-08-15,1.140688999969399,1.0505493321509274,0.86206896124525,1.0200748782420326
2023-08-16,1.1497229680533116,1.0244001893784394,0.8681354343290582,1.0120289553401915
2023-08-17,1.166104570864002,1.0392270293173989,0.8681354343290582,0.9826247540594005
2023-08-18,1.167188694821175,1.0378791065233002,0.8684546930442666,0.9851116963080959
2023-08-21,1.1418936025658746,1.0642978131348662,0.7838441958003664,0.997107528717409
2023-08-22,1.1447844466212096,1.0103820409567137,0.8266283324951293,0.9966685364485507
2023-08-23,1.1444231026015772,1.0338353381410046,0.8684546930442667,1.0032516055263097
2023-08-24,1.1467116453586743,1.0403052846737113,0.846104724663516,0.9915484346295688
2023-08-25,1.1487594146337172,1.0227827027452627,0.8457854659483075,0.9933039499662232
2023-08-28,1.1420139893069017,1.0462361035282617,0.86206896124525,1.001934969023819
2023-08-29,1.1485184573551117,1.0332963140615568,0.9099617329343237,1.0118826245839057
2023-08-30,1.1574319467997216,1.0270959313679282,0.9629629537860929,1.007786497754842
2023-08-31,1.1511684360301166,0.9931290228673434,0.9323116393712026,0.9833562944061365
2023-09-01,1.138279978572999,0.9966335599727747,0.9268838076055551,0.9827710848156869
2023-09-04,1.226210638015726,1.0014860198723046,0.9268838076055551,0.9842339386397688
2023-09-05,1.276800822526327,0.9882765629678132,0.9227330726446135,0.9886227269814047
2023-09-06,1.30462541481733,0.9915115362341665,0.9035760011353071,0.9846728174739325
2023-09-07,1.3128162162226753,0.986928743772423,0.8924010788888036,0.9791138368207869
2023-09-08,1.312214006822713,1.0047208895399498,0.89399749635259,0.9785287406650319
2023-09-11,1.3322091417280033,0.989354921922834,0.8735632660947058,0.9732623080897638
2023-09-12,1.3267887976369659,0.9756063373401865,0.8646232787424056,0.9625832256176361
2023-09-13,1.2992050707262928,0.9734497230288537,0.8483397215015914,0.9486856605500772
2023-09-14,1.2727054677727925,0.9629362153112679,0.8413154722721577,0.9378603040390108
2023-09-15,1.2716213438156196,0.9650927260238923,0.8301404880817824,0.9280589225178629
2023-09-18,1.2693327091602469,0.9710235448784428,0.8141762515000485,0.949709692257343
2023-09-19,1.2590942303781343,0.9623969840344033,0.7982120149183145,0.9617054679493088
2023-09-20,1.2818598225977322,1.0009467885954402,0.8780331978269845,0.9619980160271862
2023-09-21,1.2718622091959495,0.9764151324561289,0.8722861073461284,0.974286283079682
2023-09-22,1.275355354549522,0.9801892334006382,0.9013410042972324,0.9779435310745821
2023-09-25,1.2627078543710095,0.9847720258623819,0.9259259695160581,0.9726770984993139
2023-09-26,1.2586124077191991,0.9893549219228338,0.9297573838179195,0.9658014813436776
2023-09-27,1.2577692410406316,1.003642530584929,0.9738186792612602,0.9656552640220862
2023-09-28,1.256926074362064,0.9974422514900088,1.0370370462139074,0.9671181178461683
2023-09-29,1.2288605247924558,0.9845024620233038,1.012132884223745,0.9622905641050638
2023-10-02,1.229342347451391,0.9971726876509307,1.012132884223745,0.9630221044517996
2023-10-03,1.2346423048014012,0.986928743772423,0.9530651902881677,0.949417200896813
2023-10-04,1.2370513261978011,0.9912419723950886,0.9220944932703253,0.9593648564568997
2023-10-05,1.2457239502620814,0.9858503848174025,0.9220944932703253,0.9511725460814252
2023-10-06,1.2376536274960388,0.9942073818223638,0.9367816330473534,0.9333252983757837
2023-10-09,1.2045290778550257,0.986928743772423,0.9367816330473534,0.8868053330187396
2023-10-10,1.240785428829979,1.0001379934794976,0.9265645488903472,0.9151855025922649
2023-10-11,1.2511443862513945,1.019008601800753,0.9530651902881677,0.9034823316955239
2023-10-12,1.2353649928406663,0.9907027411182239,0.9530651902881677,0.898069625081317
2023-10-13,1.2571670316406696,0.9799195659628517,0.9530651902881677,0.8767114034197143
2023-10-16,1.2695736664388524,0.9853111535405379,0.9530651902881677,0.8904625810136397
2023-10-17,1.257769241040632,0.9758760047779726,0.9418902060977924,0.8787594668342462
2023-10-18,1.254396574326362,0.9580837554117377,0.9418902060977924,0.8822703840728602
2023-10-19,1.2581305850602647,0.9556575772613269,0.9275223250359729,0.8813926831218805
2023-10-20,1.2230788366817869,0.9502659896836408,0.9275223250359729,0.8715913016007325
2023-10-23,1.2163335032532467,0.9516138088790311,0.9252873901417696,0.8821241100339215
2023-10-24,1.2341604821424668,0.951074681200875,0.9562580252157402,0.8778817091659192
2023-10-25,1.249096616976352,0.9599708058839925,0.9578544426795265,0.8846110522826168
2023-10-26,1.2663213864656098,0.9737192868679316,0.9897829158429945,0.9365436675365204
2023-10-27,1.2678873330817177,0.9680581354511675,0.9897829158429945,0.9741399523233965
2023-10-30,1.2772826451852628,0.9677885716120894,0.9897829158429945,0.9482468384332614
2023-10-31,1.2649963971281073,0.9694060582452662,0.9936143301448558,0.945028469272525
2023-11-01,1.251144386251395,0.9780325154905972,0.9802044110602771,0.9540984238816318
2023-11-03,1.1998314218032535,0.9742584145460879,1.0360792081244101,0.9775046522404189
2023-11-06,1.226812847415689,1.002833839067695,1.0012771587485783,0.9794063848986646
2023-11-07,1.2238015247210514,0.9960944322946186,0.9639208538194628,0.9653626025095143
2023-11-08,1.2217538473442842,0.9974422514900088,0.9703065236746077,0.9598037352910634
2023-11-09,1.2217538473442842,0.9925897915904788,0.9722222617974742,0.9457599529019133
2023-11-10,1.2088653898871664,0.9966335599727745,0.9572158633052376,0.982039657903646
2023-11-13,1.2082630885889287,0.9969031238118525,0.9734993586021801,0.9687273024265368
2023-11-14,1.2177788793317765,1.0049904533790275,0.9549808664671624,1.017880484071215
2023-11-15,1.2148880352764417,0.9974422514900086,0.9738186792612603,1.006030982418188
2023-11-16,1.2133221805586094,0.9939377143845772,0.971264361764105,0.9941815941998556
2023-11-17,1.2091062552674963,0.995824764856832,0.97349935860218,0.9991555921319412
2023-11-21,1.226331024756754,0.9831546428279134,0.97349935860218,0.9950593518681827
2023-11-22,1.2248856486782245,0.990702741118224,0.9738186792612603,1.02095263591036
2023-11-23,1.2272946700746241,0.9933985867064211,0.9722222617974741,1.0203674263199103
2023-11-24,1.2229583580424839,0.9896244857619118,0.9674329474622436,1.0184656936616647
2023-11-27,1.2263310247567538,1.0001379934794974,0.9600894395176013,0.9890267813642662
2023-11-28,1.2263310247567538,0.9912419723950883,0.9265645488903471,0.9985424776065718
2023-11-29,1.2297036914710238,0.9896244857619115,0.967113688747035,0.9976503137320056
2023-11-30,1.2300651273889318,1.0014860198723041,0.9150702440408914,1.0166814793472272
2023-12-01,1.2130812232800037,0.9928594590282648,0.943805882276787,1.001070029476004
2023-12-04,1.2242833473799866,0.9871982040127922,0.9479566172377285,0.9830796271855307
2023-12-05,1.2287401380514293,1.0004076609172836,0.9760536760993352,0.9940819985378253
2023-12-06,1.2356059501192718,1.0111907324739473,0.9763729348145437,0.9863505166099573
2023-12-07,1.2306673367888938,1.0133474503839883,0.9734993586021797,0.9798086243264091
2023-12-08,1.2334377941032015,1.0119995275898896,1.0265007033416924,0.9829309143006538
2023-12-11,1.2178993579710786,1.010382040956713,1.0514049272757267,0.9821874633109644
2023-12-13,1.2225970140228513,1.0117299637508115,1.0691239718014154,1.0093961360739896
2023-12-14,1.2512647729924216,1.0354529283728886,1.05191150425923,1.0385376226016343
2023-12-15,1.2225970140228513,1.0335658779006338,1.0717221455597985,1.023074772180593
2023-12-18,1.2375331488567363,1.039227029317398,1.0791917092835346,1.045376940654936
2023-12-19,1.2454830848817517,1.1025781574555322,1.1204367885397892,1.059947740636106
2023-12-20,1.2413876382299414,1.1319622734943733,1.1431703133746671,1.0487966563989346
2023-12-21,1.252589762329924,1.1230660452125474,1.1431703133746671,1.0477558930741864
2023-12-22,1.2527102409692266,1.147328241111489,1.1525885074171904,1.05117549538349
2023-12-26,1.2511443862513942,1.158650440346309,1.1522636737535208,1.0571227629969204
2023-12-27,1.2393399608531739,1.1551459032408775,1.1525885074171904,1.0718421624282723
2023-12-28,1.236930939456774,1.1618854136126622,1.1594085277013308,1.0629213177254742
2023-12-29,1.2378944928763687,1.1807559183352092,1.1814925090966129,1.0614345291807903
